modality,signal,embedding_type,embedding_size,metric
visual,idle,contrastive,8,1.0
visual,idle,contrastive,8,1.0
visual,idle,contrastive,8,1.0
visual,idle,contrastive,8,1.0
visual,idle,contrastive,8,1.0
visual,idle,contrastive,8,1.0
visual,idle,contrastive,8,1.0
visual,searching,contrastive,8,1.0
visual,searching,contrastive,8,1.0
visual,searching,contrastive,8,1.0
visual,searching,contrastive,8,0.3333333432674408
visual,searching,contrastive,8,1.0
visual,searching,contrastive,8,1.0
visual,searching,contrastive,8,1.0
visual,searching,contrastive,8,0.6000000238418579
visual,searching,contrastive,8,1.0
visual,searching,contrastive,8,0.75
visual,searching,contrastive,8,0.7142857313156128
visual,has_item,contrastive,8,0.5
visual,has_item,contrastive,8,1.0
visual,has_item,contrastive,8,1.0
visual,has_item,contrastive,8,0.8333333134651184
visual,has_item,contrastive,8,1.0
visual,has_item,contrastive,8,0.0
visual,has_item,contrastive,8,1.0
visual,has_item,contrastive,8,0.8999999761581421
visual,has_item,contrastive,8,1.0
visual,has_item,contrastive,8,0.0
visual,has_item,contrastive,8,1.0
visual,has_information,contrastive,8,0.6666666865348816
visual,has_information,contrastive,8,1.0
visual,has_information,contrastive,8,0.25
visual,has_information,contrastive,8,1.0
visual,has_information,contrastive,8,1.0
visual,has_information,contrastive,8,0.0
visual,has_information,contrastive,8,1.0
visual,has_information,contrastive,8,0.625
visual,has_information,contrastive,8,0.0
visual,has_information,contrastive,8,1.0
visual,has_information,contrastive,8,0.0
visual,idle,autoencoder,8,0.6666666865348816
visual,idle,autoencoder,8,1.0
visual,idle,autoencoder,8,1.0
visual,idle,autoencoder,8,1.0
visual,idle,autoencoder,8,1.0
visual,idle,autoencoder,8,0.5
visual,idle,autoencoder,8,1.0
visual,idle,autoencoder,8,1.0
visual,idle,autoencoder,8,1.0
visual,searching,autoencoder,8,1.0
visual,searching,autoencoder,8,1.0
visual,searching,autoencoder,8,1.0
visual,searching,autoencoder,8,0.6666666865348816
visual,searching,autoencoder,8,1.0
visual,searching,autoencoder,8,0.75
visual,searching,autoencoder,8,1.0
visual,searching,autoencoder,8,0.6000000238418579
visual,searching,autoencoder,8,1.0
visual,searching,autoencoder,8,0.75
visual,searching,autoencoder,8,0.5
visual,has_item,autoencoder,8,0.5
visual,has_item,autoencoder,8,0.0
visual,has_item,autoencoder,8,1.0
visual,has_item,autoencoder,8,0.8333333134651184
visual,has_item,autoencoder,8,1.0
visual,has_item,autoencoder,8,0.0
visual,has_item,autoencoder,8,1.0
visual,has_item,autoencoder,8,0.8999999761581421
visual,has_item,autoencoder,8,1.0
visual,has_item,autoencoder,8,0.5
visual,has_item,autoencoder,8,1.0
visual,has_information,autoencoder,8,1.0
visual,has_information,autoencoder,8,1.0
visual,has_information,autoencoder,8,1.0
visual,has_information,autoencoder,8,0.5
visual,has_information,autoencoder,8,1.0
visual,has_information,autoencoder,8,0.0
visual,has_information,autoencoder,8,1.0
visual,has_information,autoencoder,8,0.875
visual,has_information,autoencoder,8,1.0
visual,has_information,autoencoder,8,1.0
visual,has_information,autoencoder,8,0.0
visual,idle,random,8,1.0
visual,idle,random,8,0.625
visual,idle,random,8,0.0
visual,idle,random,8,0.6666666865348816
visual,idle,random,8,1.0
visual,idle,random,8,1.0
visual,idle,random,8,1.0
visual,idle,random,8,0.5
visual,idle,random,8,0.800000011920929
visual,searching,random,8,1.0
visual,searching,random,8,1.0
visual,searching,random,8,1.0
visual,searching,random,8,1.0
visual,searching,random,8,1.0
visual,searching,random,8,0.25
visual,searching,random,8,1.0
visual,searching,random,8,0.4000000059604645
visual,searching,random,8,0.9090909361839294
visual,searching,random,8,0.0
visual,searching,random,8,0.4285714328289032
visual,has_item,random,8,0.5
visual,has_item,random,8,0.0
visual,has_item,random,8,0.3333333432674408
visual,has_item,random,8,0.8333333134651184
visual,has_item,random,8,1.0
visual,has_item,random,8,0.0
visual,has_item,random,8,1.0
visual,has_item,random,8,0.8999999761581421
visual,has_item,random,8,0.6666666865348816
visual,has_item,random,8,0.5
visual,has_item,random,8,1.0
visual,has_information,random,8,0.3333333432674408
visual,has_information,random,8,0.5
visual,has_information,random,8,0.25
visual,has_information,random,8,0.5
visual,has_information,random,8,1.0
visual,has_information,random,8,0.0
visual,has_information,random,8,0.0
visual,has_information,random,8,0.625
visual,has_information,random,8,1.0
visual,has_information,random,8,1.0
visual,has_information,random,8,0.0
auditory,idle,contrastive+autoencoder,8,0.3333333432674408
auditory,idle,contrastive+autoencoder,8,0.5
auditory,idle,contrastive+autoencoder,8,1.0
auditory,idle,contrastive+autoencoder,8,0.9411764740943908
auditory,idle,contrastive+autoencoder,8,0.6666666865348816
auditory,idle,contrastive+autoencoder,8,0.5
auditory,idle,contrastive+autoencoder,8,1.0
auditory,idle,contrastive+autoencoder,8,1.0
auditory,searching,contrastive+autoencoder,8,0.6666666865348816
auditory,searching,contrastive+autoencoder,8,0.9473684430122375
auditory,searching,contrastive+autoencoder,8,0.3333333432674408
auditory,searching,contrastive+autoencoder,8,1.0
auditory,searching,contrastive+autoencoder,8,0.0
auditory,searching,contrastive+autoencoder,8,0.3333333432674408
auditory,searching,contrastive+autoencoder,8,1.0
auditory,searching,contrastive+autoencoder,8,0.5
auditory,searching,contrastive+autoencoder,8,1.0
auditory,searching,contrastive+autoencoder,8,0.5
auditory,has_item,contrastive+autoencoder,8,1.0
auditory,has_item,contrastive+autoencoder,8,1.0
auditory,has_item,contrastive+autoencoder,8,0.5
auditory,has_item,contrastive+autoencoder,8,0.0
auditory,has_item,contrastive+autoencoder,8,1.0
auditory,has_item,contrastive+autoencoder,8,1.0
auditory,has_item,contrastive+autoencoder,8,0.0
auditory,has_item,contrastive+autoencoder,8,1.0
auditory,has_information,contrastive+autoencoder,8,1.0
auditory,has_information,contrastive+autoencoder,8,1.0
auditory,has_information,contrastive+autoencoder,8,0.0
auditory,has_information,contrastive+autoencoder,8,1.0
auditory,has_information,contrastive+autoencoder,8,1.0
auditory,has_information,contrastive+autoencoder,8,1.0
auditory,has_information,contrastive+autoencoder,8,0.0
auditory,has_information,contrastive+autoencoder,8,1.0
auditory,idle,contrastive,8,0.0
auditory,idle,contrastive,8,1.0
auditory,idle,contrastive,8,1.0
auditory,idle,contrastive,8,0.9411764740943908
auditory,idle,contrastive,8,0.6666666865348816
auditory,idle,contrastive,8,0.0
auditory,idle,contrastive,8,1.0
auditory,idle,contrastive,8,1.0
auditory,searching,contrastive,8,0.6666666865348816
auditory,searching,contrastive,8,0.9473684430122375
auditory,searching,contrastive,8,0.3333333432674408
auditory,searching,contrastive,8,1.0
auditory,searching,contrastive,8,0.0
auditory,searching,contrastive,8,0.0
auditory,searching,contrastive,8,1.0
auditory,searching,contrastive,8,1.0
auditory,searching,contrastive,8,0.0
auditory,searching,contrastive,8,0.5
auditory,has_item,contrastive,8,0.0
auditory,has_item,contrastive,8,1.0
auditory,has_item,contrastive,8,0.0
auditory,has_item,contrastive,8,0.0
auditory,has_item,contrastive,8,1.0
auditory,has_item,contrastive,8,1.0
auditory,has_item,contrastive,8,0.0
auditory,has_item,contrastive,8,0.0
auditory,has_information,contrastive,8,1.0
auditory,has_information,contrastive,8,1.0
auditory,has_information,contrastive,8,0.0
auditory,has_information,contrastive,8,0.0
auditory,has_information,contrastive,8,1.0
auditory,has_information,contrastive,8,0.0
auditory,has_information,contrastive,8,0.0
auditory,has_information,contrastive,8,1.0
auditory,idle,autoencoder,8,0.0
auditory,idle,autoencoder,8,0.0
auditory,idle,autoencoder,8,1.0
auditory,idle,autoencoder,8,0.9411764740943908
auditory,idle,autoencoder,8,0.3333333432674408
auditory,idle,autoencoder,8,0.0
auditory,idle,autoencoder,8,1.0
auditory,idle,autoencoder,8,1.0
auditory,searching,autoencoder,8,0.6666666865348816
auditory,searching,autoencoder,8,0.9473684430122375
auditory,searching,autoencoder,8,0.0
auditory,searching,autoencoder,8,0.0
auditory,searching,autoencoder,8,0.0
auditory,searching,autoencoder,8,0.3333333432674408
auditory,searching,autoencoder,8,1.0
auditory,searching,autoencoder,8,0.5
auditory,searching,autoencoder,8,0.0
auditory,searching,autoencoder,8,0.0
auditory,has_item,autoencoder,8,1.0
auditory,has_item,autoencoder,8,1.0
auditory,has_item,autoencoder,8,0.5
auditory,has_item,autoencoder,8,0.0
auditory,has_item,autoencoder,8,1.0
auditory,has_item,autoencoder,8,1.0
auditory,has_item,autoencoder,8,0.0
auditory,has_item,autoencoder,8,1.0
auditory,has_information,autoencoder,8,1.0
auditory,has_information,autoencoder,8,1.0
auditory,has_information,autoencoder,8,0.0
auditory,has_information,autoencoder,8,0.0
auditory,has_information,autoencoder,8,1.0
auditory,has_information,autoencoder,8,1.0
auditory,has_information,autoencoder,8,0.0
auditory,has_information,autoencoder,8,1.0
auditory,idle,random,8,0.6666666865348816
auditory,idle,random,8,0.5
auditory,idle,random,8,1.0
auditory,idle,random,8,0.9411764740943908
auditory,idle,random,8,0.6666666865348816
auditory,idle,random,8,0.0
auditory,idle,random,8,1.0
auditory,idle,random,8,1.0
auditory,searching,random,8,0.6666666865348816
auditory,searching,random,8,0.9473684430122375
auditory,searching,random,8,0.3333333432674408
auditory,searching,random,8,1.0
auditory,searching,random,8,0.0
auditory,searching,random,8,0.3333333432674408
auditory,searching,random,8,1.0
auditory,searching,random,8,0.5
auditory,searching,random,8,1.0
auditory,searching,random,8,0.0
auditory,has_item,random,8,1.0
auditory,has_item,random,8,1.0
auditory,has_item,random,8,0.5
auditory,has_item,random,8,0.0
auditory,has_item,random,8,1.0
auditory,has_item,random,8,1.0
auditory,has_item,random,8,0.0
auditory,has_item,random,8,1.0
auditory,has_information,random,8,0.0
auditory,has_information,random,8,1.0
auditory,has_information,random,8,0.0
auditory,has_information,random,8,0.0
auditory,has_information,random,8,1.0
auditory,has_information,random,8,1.0
auditory,has_information,random,8,0.0
auditory,has_information,random,8,1.0
kinesthetic,idle,contrastive+autoencoder,8,0.0
kinesthetic,idle,contrastive+autoencoder,8,0.0
kinesthetic,idle,contrastive+autoencoder,8,0.6666666865348816
kinesthetic,idle,contrastive+autoencoder,8,0.0
kinesthetic,searching,contrastive+autoencoder,8,0.5
kinesthetic,searching,contrastive+autoencoder,8,0.6666666865348816
kinesthetic,searching,contrastive+autoencoder,8,1.0
kinesthetic,searching,contrastive+autoencoder,8,0.0
kinesthetic,searching,contrastive+autoencoder,8,0.5
kinesthetic,searching,contrastive+autoencoder,8,1.0
kinesthetic,searching,contrastive+autoencoder,8,1.0
kinesthetic,searching,contrastive+autoencoder,8,0.0
kinesthetic,has_item,contrastive+autoencoder,8,0.0
kinesthetic,has_item,contrastive+autoencoder,8,0.6666666865348816
kinesthetic,has_item,contrastive+autoencoder,8,0.0
kinesthetic,has_item,contrastive+autoencoder,8,0.5
kinesthetic,has_item,contrastive+autoencoder,8,1.0
kinesthetic,has_item,contrastive+autoencoder,8,0.5
kinesthetic,has_item,contrastive+autoencoder,8,1.0
kinesthetic,has_item,contrastive+autoencoder,8,1.0
kinesthetic,has_item,contrastive+autoencoder,8,0.6666666865348816
kinesthetic,has_information,contrastive+autoencoder,8,1.0
kinesthetic,has_information,contrastive+autoencoder,8,0.0
kinesthetic,has_information,contrastive+autoencoder,8,1.0
kinesthetic,has_information,contrastive+autoencoder,8,1.0
kinesthetic,has_information,contrastive+autoencoder,8,1.0
kinesthetic,has_information,contrastive+autoencoder,8,1.0
kinesthetic,idle,contrastive,8,0.0
kinesthetic,idle,contrastive,8,0.0
kinesthetic,idle,contrastive,8,0.6666666865348816
kinesthetic,idle,contrastive,8,0.0
kinesthetic,searching,contrastive,8,1.0
kinesthetic,searching,contrastive,8,0.6666666865348816
kinesthetic,searching,contrastive,8,1.0
kinesthetic,searching,contrastive,8,0.0
kinesthetic,searching,contrastive,8,0.5
kinesthetic,searching,contrastive,8,1.0
kinesthetic,searching,contrastive,8,1.0
kinesthetic,searching,contrastive,8,1.0
kinesthetic,has_item,contrastive,8,0.0
kinesthetic,has_item,contrastive,8,0.6666666865348816
kinesthetic,has_item,contrastive,8,0.0
kinesthetic,has_item,contrastive,8,0.5
kinesthetic,has_item,contrastive,8,1.0
kinesthetic,has_item,contrastive,8,0.5
kinesthetic,has_item,contrastive,8,1.0
kinesthetic,has_item,contrastive,8,1.0
kinesthetic,has_item,contrastive,8,0.6666666865348816
kinesthetic,has_information,contrastive,8,0.0
kinesthetic,has_information,contrastive,8,0.0
kinesthetic,has_information,contrastive,8,1.0
kinesthetic,has_information,contrastive,8,1.0
kinesthetic,has_information,contrastive,8,1.0
kinesthetic,has_information,contrastive,8,1.0
kinesthetic,idle,autoencoder,8,0.0
kinesthetic,idle,autoencoder,8,0.0
kinesthetic,idle,autoencoder,8,0.6666666865348816
kinesthetic,idle,autoencoder,8,0.0
kinesthetic,searching,autoencoder,8,0.5
kinesthetic,searching,autoencoder,8,0.6666666865348816
kinesthetic,searching,autoencoder,8,1.0
kinesthetic,searching,autoencoder,8,0.0
kinesthetic,searching,autoencoder,8,0.5
kinesthetic,searching,autoencoder,8,0.0
kinesthetic,searching,autoencoder,8,0.0
kinesthetic,searching,autoencoder,8,1.0
kinesthetic,has_item,autoencoder,8,0.0
kinesthetic,has_item,autoencoder,8,0.3333333432674408
kinesthetic,has_item,autoencoder,8,0.0
kinesthetic,has_item,autoencoder,8,0.0
kinesthetic,has_item,autoencoder,8,1.0
kinesthetic,has_item,autoencoder,8,0.0
kinesthetic,has_item,autoencoder,8,1.0
kinesthetic,has_item,autoencoder,8,1.0
kinesthetic,has_item,autoencoder,8,0.6666666865348816
kinesthetic,has_information,autoencoder,8,1.0
kinesthetic,has_information,autoencoder,8,0.0
kinesthetic,has_information,autoencoder,8,1.0
kinesthetic,has_information,autoencoder,8,1.0
kinesthetic,has_information,autoencoder,8,1.0
kinesthetic,has_information,autoencoder,8,1.0
kinesthetic,idle,random,8,0.0
kinesthetic,idle,random,8,0.0
kinesthetic,idle,random,8,0.6666666865348816
kinesthetic,idle,random,8,0.0
kinesthetic,searching,random,8,0.5
kinesthetic,searching,random,8,0.6666666865348816
kinesthetic,searching,random,8,1.0
kinesthetic,searching,random,8,1.0
kinesthetic,searching,random,8,0.5
kinesthetic,searching,random,8,1.0
kinesthetic,searching,random,8,0.0
kinesthetic,searching,random,8,1.0
kinesthetic,has_item,random,8,0.0
kinesthetic,has_item,random,8,0.3333333432674408
kinesthetic,has_item,random,8,1.0
kinesthetic,has_item,random,8,0.0
kinesthetic,has_item,random,8,1.0
kinesthetic,has_item,random,8,0.0
kinesthetic,has_item,random,8,0.0
kinesthetic,has_item,random,8,1.0
kinesthetic,has_item,random,8,0.6666666865348816
kinesthetic,has_information,random,8,1.0
kinesthetic,has_information,random,8,0.0
kinesthetic,has_information,random,8,1.0
kinesthetic,has_information,random,8,0.0
kinesthetic,has_information,random,8,1.0
kinesthetic,has_information,random,8,1.0
